"Gene","Outcome","Group","Regulation","lfc","padj","Significant"
"CR2","Succumbed","Early","None",-0.381202909980607,0.632162813171924,FALSE
"RPS6KA5","Succumbed","Early","None",0.379696987930512,0.632162813171924,FALSE
"IL10RB","Succumbed","Early","None",0.379092602020824,0.632162813171924,FALSE
"LILRB1","Succumbed","Early","None",0.37864038245543,0.703840244255683,FALSE
"BCL2","Succumbed","Early","None",-0.377926865396724,0.634807920056125,FALSE
"SRC","Succumbed","Early","None",0.377668276736594,0.632162813171924,FALSE
"TNFRSF14","Succumbed","Early","None",0.373289869321436,0.632162813171924,FALSE
"C5aR1","Succumbed","Early","None",0.370742878254566,0.632162813171924,FALSE
"LILRA5","Succumbed","Early","None",0.369357166183249,0.645567311808547,FALSE
"FCAR","Succumbed","Early","None",0.368353961727982,0.632162813171924,FALSE
"JUN","Succumbed","Early","None",-0.36655978845823,0.632162813171924,FALSE
"PTAFR","Succumbed","Early","None",0.362867404254386,0.632162813171924,FALSE
"EGR1","Succumbed","Early","None",0.362167266463113,0.692098460566915,FALSE
"IL2RB","Succumbed","Early","None",-0.361675040763881,0.632162813171924,FALSE
"ITGAX","Succumbed","Early","None",0.360766717934658,0.632162813171924,FALSE
"PDGFRB","Succumbed","Early","None",-0.360363446778605,0.36462681597086,FALSE
"MAPKAPK5","Succumbed","Early","None",-0.359450643575464,0.632162813171924,FALSE
"TNFAIP3","Succumbed","Early","None",-0.355964242985278,0.632162813171924,FALSE
"IL12RB2","Succumbed","Early","None",-0.354285108740601,0.632162813171924,FALSE
"TBK1","Succumbed","Early","None",0.353670887670217,0.632162813171924,FALSE
"CD46","Succumbed","Early","None",-0.35254918198796,0.632162813171924,FALSE
"ROCK2","Succumbed","Early","None",0.352135752846388,0.632162813171924,FALSE
"C10orf54","Succumbed","Early","None",0.351050338336364,0.632162813171924,FALSE
"IL1R1","Succumbed","Early","None",-0.350345016186256,0.661515484688876,FALSE
"FN1","Succumbed","Early","None",0.349770210343747,0.72214513291585,FALSE
"HLA-DQB1","Succumbed","Early","None",-0.348640396489083,0.661422041564979,FALSE
"BLNK","Succumbed","Early","None",-0.348328607268767,0.632162813171924,FALSE
"CD7","Succumbed","Early","None",-0.348315140531785,0.632162813171924,FALSE
"ARHGDIB","Succumbed","Early","None",-0.347154274317148,0.385255271232225,FALSE
"MME","Succumbed","Early","None",0.346548381751504,0.678613967597307,FALSE
"TCF4","Succumbed","Early","None",-0.345431476546207,0.645567311808547,FALSE
"CD40LG","Succumbed","Early","None",-0.344485783896064,0.632162813171924,FALSE
"HLA-A","Succumbed","Early","None",-0.339896231649893,0.776760282865096,FALSE
"TRAF5","Succumbed","Early","None",-0.338135790945996,0.632162813171924,FALSE
"DEFB1","Succumbed","Early","None",0.337622663277008,0.703840244255683,FALSE
"HRAS","Succumbed","Early","None",-0.335967277620426,0.377740983961657,FALSE
"SPP1","Succumbed","Early","None",-0.33589063228848,0.632162813171924,FALSE
"REPS1","Succumbed","Early","None",-0.335801311372545,0.632162813171924,FALSE
"PRKCD","Succumbed","Early","None",0.334301769358296,0.645567311808547,FALSE
"CCL3","Succumbed","Early","None",0.33262578602988,0.715776070908376,FALSE
"CASP2","Succumbed","Early","None",-0.332461489764548,0.632162813171924,FALSE
"HMGB2","Succumbed","Early","None",-0.331019727628666,0.632162813171924,FALSE
"CDKN1A","Succumbed","Early","None",0.327252944317014,0.649072673714489,FALSE
"BAX","Succumbed","Early","None",-0.322647141187417,0.632162813171924,FALSE
"TLR9","Succumbed","Early","None",-0.322469034008235,0.552160146507326,FALSE
"SMAD7","Succumbed","Early","None",0.320539951508514,0.632162813171924,FALSE
"CD58","Succumbed","Early","None",-0.319797827754318,0.632162813171924,FALSE
"B2M","Succumbed","Early","None",0.317904492832668,0.562999169167503,FALSE
"CXCL3","Succumbed","Early","None",-0.317592331208892,0.66065773038398,FALSE
"CCR6","Succumbed","Early","None",-0.313803742831082,0.632162813171924,FALSE
"MEF2BNB","Succumbed","Early","None",0.311030452303533,0.463232267369038,FALSE
"TNFRSF1B","Succumbed","Early","None",0.310221537976842,0.634807920056125,FALSE
"ALOX15","Succumbed","Early","None",0.310027088622379,0.749712625700416,FALSE
"LILRA4","Succumbed","Early","None",0.308598974820676,0.632162813171924,FALSE
"TNFSF8","Succumbed","Early","None",0.306311150063465,0.645567311808547,FALSE
"DDIT3","Succumbed","Early","None",0.306208616455452,0.649072673714489,FALSE
"SMAD2","Succumbed","Early","None",-0.304866508551557,0.632162813171924,FALSE
"CR1","Succumbed","Early","None",-0.302809622162227,0.632162813171924,FALSE
"PPIA","Succumbed","Early","None",-0.299718599781917,0.52413161008722,FALSE
"CD48","Succumbed","Early","None",-0.299595323785438,0.634807920056125,FALSE
"PLA2G4A","Succumbed","Early","None",-0.29835612679965,0.632162813171924,FALSE
"PRDM1","Succumbed","Early","None",0.29641295009904,0.632162813171924,FALSE
"MYC","Succumbed","Early","None",-0.291212355625343,0.634807920056125,FALSE
"PSMB7","Succumbed","Early","None",-0.289541589854077,0.632162813171924,FALSE
"C8B","Succumbed","Early","None",-0.289011247977117,0.449418219973414,FALSE
"SIRPA","Succumbed","Early","None",0.288020233079752,0.671446928847945,FALSE
"IRF3","Succumbed","Early","None",-0.287157595518179,0.632162813171924,FALSE
"BID","Succumbed","Early","None",0.286183641450901,0.632162813171924,FALSE
"PTPN6","Succumbed","Early","None",0.285783680555461,0.632162813171924,FALSE
"FCGRT","Succumbed","Early","None",0.285700866417104,0.66065773038398,FALSE
"IRF8","Succumbed","Early","None",0.284575807414045,0.66065773038398,FALSE
"TIGIT","Succumbed","Early","None",-0.28400195395173,0.663728758663097,FALSE
"IFNG","Succumbed","Early","None",-0.282671967502645,0.632162813171924,FALSE
"IL21","Succumbed","Early","None",-0.282574910797479,0.661422041564979,FALSE
"CXCR1","Succumbed","Early","None",0.280651365037935,0.678613967597307,FALSE
"NOTCH2","Succumbed","Early","None",0.280481232526508,0.632162813171924,FALSE
"CX3CR1","Succumbed","Early","None",-0.278731066170035,0.741484979417242,FALSE
"IKBKAP","Succumbed","Early","None",-0.278648067098515,0.816687330744472,FALSE
"ELK1","Succumbed","Early","None",0.278342662584459,0.632162813171924,FALSE
"CXCR4","Succumbed","Early","None",-0.278250450083295,0.634807920056125,FALSE
"MBP","Succumbed","Early","None",0.277820656703757,0.632162813171924,FALSE
"TCF7","Succumbed","Early","None",-0.275848547757508,0.462633838593144,FALSE
"IKZF1","Succumbed","Early","None",-0.273229613379915,0.632162813171924,FALSE
"TBXA2R","Succumbed","Early","None",-0.272152902231017,0.480550681959175,FALSE
"BCL10","Succumbed","Early","None",0.268590728285027,0.632162813171924,FALSE
"HPRT1","Succumbed","Early","None",-0.267659119455919,0.656898946642431,FALSE
"ITGA5","Succumbed","Early","None",0.266460299070438,0.712417025495072,FALSE
"TNFRSF13C","Succumbed","Early","None",-0.264394535234818,0.703840244255683,FALSE
"LTBR","Succumbed","Early","None",0.263778234831535,0.632162813171924,FALSE
"LILRA2","Succumbed","Early","None",0.263017672762082,0.66065773038398,FALSE
"ADA","Succumbed","Early","None",-0.262280518599946,0.736016956144678,FALSE
"PDCD1","Succumbed","Early","None",-0.261809680317428,0.632162813171924,FALSE
"HLA-DQA1","Succumbed","Early","None",-0.26170732553804,0.678613967597307,FALSE
"BCAP31","Succumbed","Early","None",-0.260588877949039,0.649072673714489,FALSE
"BCL2L11","Succumbed","Early","None",-0.258407318684679,0.679842891307292,FALSE
"CEACAM1","Succumbed","Early","None",-0.256928206192054,0.776760282865096,FALSE
"CD82","Succumbed","Early","None",-0.255597221494758,0.742313746866331,FALSE
"MAFF","Succumbed","Early","None",0.255091825710485,0.632162813171924,FALSE
"CCR2","Succumbed","Early","None",0.253583002054112,0.732999598722513,FALSE
"NCAM1","Succumbed","Early","None",-0.249684455293498,0.632162813171924,FALSE
"CD38","Succumbed","Early","None",-0.248048826964654,0.677802421549194,FALSE
"MEF2C","Succumbed","Early","None",-0.246826024694542,0.632162813171924,FALSE
"ALAS1","Succumbed","Early","None",0.24635757554012,0.66065773038398,FALSE
"CMA1","Succumbed","Early","None",-0.245147676967889,0.632162813171924,FALSE
"IFNAR1","Succumbed","Early","None",0.242752095963311,0.703840244255683,FALSE
"UBE2L3","Succumbed","Early","None",-0.241777195755896,0.634807920056125,FALSE
"EWSR1","Succumbed","Early","None",-0.240984799504405,0.679842891307292,FALSE
"IKBKB","Succumbed","Early","None",-0.239922358569905,0.662831938560711,FALSE
"CASP3","Succumbed","Early","None",-0.236974793951964,0.645567311808547,FALSE
"TGFB2","Succumbed","Early","None",-0.236884665150351,0.632162813171924,FALSE
"GRB2","Succumbed","Early","None",0.236122176804049,0.632882187902771,FALSE
"CD47","Succumbed","Early","None",-0.233928989144692,0.645567311808547,FALSE
"AHR","Succumbed","Early","None",-0.233226471022881,0.742313746866331,FALSE
"UBB","Succumbed","Early","None",-0.233132765948161,0.75761305430095,FALSE
"GPI","Succumbed","Early","None",-0.232551674922316,0.649072673714489,FALSE
"MIF","Succumbed","Early","None",-0.230047331866944,0.683697566617273,FALSE
"ITGB2","Succumbed","Early","None",0.229496692859811,0.637125099478306,FALSE
"IKZF2","Succumbed","Early","None",-0.228558953576334,0.715776070908376,FALSE
"LTB4R2","Succumbed","Early","None",-0.226332068422058,0.632162813171924,FALSE
"IL23A","Succumbed","Early","None",-0.225051087228935,0.632162813171924,FALSE
"KIR3DL1","Succumbed","Early","None",-0.22270569326709,0.632162813171924,FALSE
"IL33","Succumbed","Early","None",-0.221416296172936,0.653636905696204,FALSE
"HLA-DRB1","Succumbed","Early","None",-0.220743029651555,0.711448038803681,FALSE
"PSMC2","Succumbed","Early","None",-0.220430596708688,0.678613967597307,FALSE
"CLU","Succumbed","Early","None",0.219385984954117,0.836407121865191,FALSE
"CUL9","Succumbed","Early","None",-0.218496604989646,0.66065773038398,FALSE
"C4B","Succumbed","Early","None",-0.217604468145812,0.66065773038398,FALSE
"TIRAP","Succumbed","Early","None",-0.217071254404989,0.66065773038398,FALSE
"MEF2A","Succumbed","Early","None",0.215089675678346,0.708451095969826,FALSE
"DUSP4","Succumbed","Early","None",-0.214103426843985,0.632162813171924,FALSE
"ITGA4","Succumbed","Early","None",-0.212955871437792,0.736016956144678,FALSE
"CD80","Succumbed","Early","None",-0.210441618982582,0.632162813171924,FALSE
"CD36","Succumbed","Early","None",-0.208985155755562,0.742313746866331,FALSE
"SLAMF7","Succumbed","Early","None",-0.208482417921301,0.749712625700416,FALSE
"IL15","Succumbed","Early","None",0.207563361412539,0.749712625700416,FALSE
"FKBP5","Succumbed","Early","None",0.206217815848872,0.687095466009494,FALSE
"ABCB1","Succumbed","Early","None",-0.205524298656885,0.678613967597307,FALSE
"HLA-DRA","Succumbed","Early","None",-0.205113299430147,0.781855123153109,FALSE
"CCL26","Succumbed","Early","None",-0.201575747373041,0.632162813171924,FALSE
"CD28","Succumbed","Early","None",-0.200666444118626,0.748838352688261,FALSE
"SMAD3","Succumbed","Early","None",-0.20053719546299,0.730583018713459,FALSE
"KLRC1","Succumbed","Early","None",-0.199813722190373,0.75761305430095,FALSE
"LGALS3","Succumbed","Early","None",0.198523550615603,0.661685393541574,FALSE
"GUSB","Succumbed","Early","None",-0.198431318636826,0.661515484688876,FALSE
"CXCL12","Succumbed","Early","None",0.197185900520004,0.645567311808547,FALSE
"ILF3","Succumbed","Early","None",-0.196279323876277,0.730347961853056,FALSE
"STAT5B","Succumbed","Early","None",0.196261203755434,0.715776070908376,FALSE
"CD55","Succumbed","Early","None",-0.195365633460813,0.749712625700416,FALSE
"CD68","Succumbed","Early","None",0.194755943669886,0.782744388124372,FALSE
"LEF1","Succumbed","Early","None",-0.194106185989734,0.749712625700416,FALSE
"TNF","Succumbed","Early","None",0.193102186205751,0.707180311788746,FALSE
"LTB","Succumbed","Early","None",-0.192361170867535,0.75761305430095,FALSE
"CMKLR1","Succumbed","Early","None",0.19217482060064,0.66065773038398,FALSE
"PDCD2","Succumbed","Early","None",-0.192020565660977,0.710730898317542,FALSE
"HFE","Succumbed","Early","None",-0.191917864111696,0.634807920056125,FALSE
"USP9Y","Succumbed","Early","None",-0.19132398800814,0.766268719564517,FALSE
"ATG12","Succumbed","Early","None",-0.19083877144806,0.645567311808547,FALSE
"PTPN2","Succumbed","Early","None",0.190271744167861,0.78553946119208,FALSE
"GTF3C1","Succumbed","Early","None",-0.189128008258775,0.66065773038398,FALSE
"ICAM3","Succumbed","Early","None",0.188572113156312,0.78553946119208,FALSE
"SKI","Succumbed","Early","None",0.188304432482219,0.738643713590009,FALSE
"MAP3K1","Succumbed","Early","None",-0.187463487821892,0.741194577172245,FALSE
"DDX50","Succumbed","Early","None",-0.18732974029602,0.749712625700416,FALSE
"MAFG","Succumbed","Early","None",-0.186198385725207,0.66065773038398,FALSE
"XBP1","Succumbed","Early","None",0.185693714802706,0.73325976369077,FALSE
"CFP","Succumbed","Early","None",0.184635186356502,0.715776070908376,FALSE
"THY1","Succumbed","Early","None",-0.184630293496719,0.732999598722513,FALSE
"LTB4R","Succumbed","Early","None",0.183382852717092,0.725285371990507,FALSE
"FXYD2","Succumbed","Early","None",-0.182958649318297,0.749712625700416,FALSE
"IL6ST","Succumbed","Early","None",-0.182138373399896,0.73325976369077,FALSE
"CFB","Succumbed","Early","None",-0.181675313674083,0.634807920056125,FALSE
"CD3EAP","Succumbed","Early","None",-0.18167531367408,0.632162813171924,FALSE
"CD1B","Succumbed","Early","None",-0.181675313674079,0.632162813171924,FALSE
"IL4","Succumbed","Early","None",-0.181675313674079,0.749712625700416,FALSE
"IL6","Succumbed","Early","None",-0.181675313674079,0.749069689695427,FALSE
"TLR7","Succumbed","Early","None",-0.181675313674079,0.632162813171924,FALSE
"VCAM1","Succumbed","Early","None",-0.181675313674079,0.648375772090935,FALSE
"AGER","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"AIRE","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"ALOX12","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"APOE","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"AREG","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"ARG1","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"B3GAT1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"C1R","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"C1S","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"C4BPA","Succumbed","Early","None",-0.181675313674078,0.707180311788746,FALSE
"C5","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"C6","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"C7","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"C8A","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"C8G","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CCBP2","Succumbed","Early","None",-0.181675313674078,0.664926866506647,FALSE
"CCL1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CCL11","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CCL13","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CCL16","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CCL17","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CCR10","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CCR8","Succumbed","Early","None",-0.181675313674078,0.636958162512875,FALSE
"CCRL1","Succumbed","Early","None",-0.181675313674078,0.730583018713459,FALSE
"CD160","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CD1E","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"CD207","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CD209","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CD276","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CD34","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CD70","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CDH5","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CHIT1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CRP","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CSF2","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CSF3","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CTSG","Succumbed","Early","None",-0.181675313674078,0.689499429735691,FALSE
"CX3CL1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CXCL13","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CXCL2","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CXCL6","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"CXCL9","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"DEFB103A","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"DEFB4A","Succumbed","Early","None",-0.181675313674078,0.75761305430095,FALSE
"EBI3","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"EDNRB","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"FEZ1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"FLT1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"FOXJ1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"FOXP3","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"FUT5","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"GNGT1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"HAMP","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"HSD11B1","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"ICAM5","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IFNA1/13","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IFNA4","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL10","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL11","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL12A","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL12B","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL13","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL17A","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL17B","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL17F","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL19","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL1A","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL1RL2","Succumbed","Early","None",-0.181675313674078,0.637125099478306,FALSE
"IL20","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL22","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"IL22RA2","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"IL23R","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL26","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL28A","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL28B","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL3","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL5","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IL9","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"IRGM","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"ITGAE","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"ITLN2","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"KIR2DL4","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"KIR3DL3","Succumbed","Early","None",-0.181675313674078,0.645567311808547,FALSE
"KLRG2","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"KNG1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"LAIR2","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"LIF","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"LILRA6","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"LILRB4","Succumbed","Early","None",-0.181675313674078,0.645567311808547,FALSE
"LILRB5","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"LIMK1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"LTA","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"LTK","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"MAFK","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"MAP3K9","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"MAPK11","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"MASP1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"MASP2","Succumbed","Early","None",-0.181675313674078,0.632228037568061,FALSE
"MBL2","Succumbed","Early","None",-0.181675313674078,0.781855123153109,FALSE
"MMP3","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"MPPED1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"MUC1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"MYL2","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"NEFL","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"NFATC4","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"NOS2","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"NT5E","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"OXER1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"PDGFA","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"PIGR","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"PIK3C2G","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"PLA2G2A","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"PLA2G2E","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"PMCH","Succumbed","Early","None",-0.181675313674078,0.704810206527118,FALSE
"PPARG","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"PRG2","Succumbed","Early","None",-0.181675313674078,0.738643713590009,FALSE
"PTGDR2","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"PTGER1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"PTGER3","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"PTGFR","Succumbed","Early","None",-0.181675313674078,0.679993243675855,FALSE
"RAG1","Succumbed","Early","None",-0.181675313674078,0.645567311808547,FALSE
"RAG2","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"RORC","Succumbed","Early","None",-0.181675313674078,0.634807920056125,FALSE
"RRAD","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"SELE","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"SYT17","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"TGFB3","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"TNFRSF11A","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"TNFRSF8","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"TNFRSF9","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"TNFSF15","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"TNFSF18","Succumbed","Early","None",-0.181675313674078,0.696597151587969,FALSE
"TPSAB1","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"TREM2","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"TSLP","Succumbed","Early","None",-0.181675313674078,0.66065773038398,FALSE
"VTN","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"ZBTB16","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"ZNF205","Succumbed","Early","None",-0.181675313674078,0.632162813171924,FALSE
"C3","Succumbed","Early","None",-0.181675313674077,0.634807920056125,FALSE
"CCL15","Succumbed","Early","None",-0.181675313674077,0.632933858258446,FALSE
"CCL18","Succumbed","Early","None",-0.181675313674077,0.632162813171924,FALSE
"CCL19","Succumbed","Early","None",-0.181675313674077,0.634807920056125,FALSE
"CCL20","Succumbed","Early","None",-0.181675313674077,0.674154965366184,FALSE
"CCL24","Succumbed","Early","None",-0.181675313674077,0.632162813171924,FALSE
"CLEC5A","Succumbed","Early","None",-0.181675313674077,0.634807920056125,FALSE
"CLEC6A","Succumbed","Early","None",-0.181675313674077,0.634807920056125,FALSE
"IL2","Succumbed","Early","None",-0.181675313674077,0.632162813171924,FALSE
"IL2RA","Succumbed","Early","None",-0.181675313674077,0.697069445211934,FALSE
"LAMP3","Succumbed","Early","None",-0.181675313674077,0.66065773038398,FALSE
"MARCO","Succumbed","Early","None",-0.181675313674077,0.711448038803681,FALSE
"MAVS","Succumbed","Early","None",-0.181675313674077,0.632162813171924,FALSE
"MRC1","Succumbed","Early","None",-0.181675313674077,0.724514498730843,FALSE
"MS4A2","Succumbed","Early","None",-0.181675313674077,0.66065773038398,FALSE
"MSR1","Succumbed","Early","None",-0.181675313674077,0.632162813171924,FALSE
"TNFSF11","Succumbed","Early","None",-0.181675313674077,0.632162813171924,FALSE
"CCL21","Succumbed","Early","None",-0.181675313674076,0.776760282865096,FALSE
"CCL22","Succumbed","Early","None",-0.181675313674076,0.632162813171924,FALSE
"HSPB1","Succumbed","Early","None",-0.181675313674076,0.66065773038398,FALSE
"IFNA2","Succumbed","Early","None",-0.181675313674076,0.632162813171924,FALSE
"CCL8","Succumbed","Early","None",-0.181675313674075,0.66065773038398,FALSE
"IFNGR1","Succumbed","Early","None",0.18115410326409,0.749712625700416,FALSE
"CFI","Succumbed","Early","None",0.18040997230815,0.661685393541574,FALSE
"FADD","Succumbed","Early","None",-0.17992456069829,0.736016956144678,FALSE
"CD69","Succumbed","Early","None",-0.179224687833512,0.661515484688876,FALSE
"CD22","Succumbed","Early","None",-0.175412959507248,0.845374129986753,FALSE
"HDAC3","Succumbed","Early","None",-0.175149985163045,0.805323963233454,FALSE
"HAVCR2","Succumbed","Early","None",-0.174987399557763,0.66065773038398,FALSE
"CD53","Succumbed","Early","None",0.173259449394781,0.66065773038398,FALSE
"FASLG","Succumbed","Early","None",-0.17267048265426,0.679842891307292,FALSE
"ATG16L1","Succumbed","Early","None",-0.171956626812666,0.749712625700416,FALSE
"HIF1A","Succumbed","Early","None",0.171513840978108,0.75761305430095,FALSE
"MAPK3","Succumbed","Early","None",-0.170866661278719,0.763682190264927,FALSE
"JAK3","Succumbed","Early","None",-0.170050194476936,0.749712625700416,FALSE
"CCR1","Succumbed","Early","None",0.169804561519432,0.855447583041839,FALSE
"NOX1","Succumbed","Early","None",-0.169214791589415,0.66065773038398,FALSE
"CXCL11","Succumbed","Early","None",0.168997935880583,0.749175858871607,FALSE
"NFKB2","Succumbed","Early","None",-0.168302149786412,0.66065773038398,FALSE
"BTK","Succumbed","Early","None",0.167572082427614,0.776760282865096,FALSE
