"Gene","Group","Regulation","lfc","padj","Significant"
"CD163","Baseline","None",0.128784040641647,0.997694072742102,FALSE
"PTPN22","Baseline","None",0.127791516777544,0.997694072742102,FALSE
"GNB1","Baseline","None",-0.126908411412415,0.997694072742102,FALSE
"IL10RB","Baseline","None",-0.12607695692677,0.997694072742102,FALSE
"IKZF2","Baseline","None",-0.125487357807057,0.997694072742102,FALSE
"C5aR1","Baseline","None",-0.122816680629271,0.997694072742102,FALSE
"PTK2","Baseline","None",0.122784997273129,0.997694072742102,FALSE
"ILF3","Baseline","None",-0.122098260999731,0.997694072742102,FALSE
"TCF4","Baseline","None",0.121460371704451,0.997694072742102,FALSE
"SELL","Baseline","None",-0.121399708934991,0.997694072742102,FALSE
"MAFF","Baseline","None",-0.121046788062571,0.997694072742102,FALSE
"LILRA1","Baseline","None",-0.120364244667326,0.997694072742102,FALSE
"HMGN1","Baseline","None",-0.120257608314205,0.997694072742102,FALSE
"HMGB2","Baseline","None",-0.11971162562593,0.997694072742102,FALSE
"CD97","Baseline","None",-0.118372831468742,0.997694072742102,FALSE
"TCF7","Baseline","None",0.117556143493799,0.997694072742102,FALSE
"CMKLR1","Baseline","None",-0.116832564968238,0.997694072742102,FALSE
"HMGB1","Baseline","None",-0.116752943589443,0.997694072742102,FALSE
"CLEC4A","Baseline","None",-0.116616107828211,0.997694072742102,FALSE
"FCER1G","Baseline","None",-0.116310209466718,0.997694072742102,FALSE
"CCR5","Baseline","None",0.115739242046614,0.997694072742102,FALSE
"USP9Y","Baseline","None",0.115548603875013,0.997694072742102,FALSE
"IFNGR1","Baseline","None",0.115295166544232,0.997694072742102,FALSE
"NFATC3","Baseline","None",-0.115244460488785,0.997694072742102,FALSE
"TRAF6","Baseline","None",-0.114962805835706,0.997694072742102,FALSE
"PRKCB","Baseline","None",-0.114718011983664,0.997694072742102,FALSE
"ITGB1","Baseline","None",-0.113572829480391,0.997694072742102,FALSE
"CCR4","Baseline","None",-0.113404982870912,0.997694072742102,FALSE
"LILRA4","Baseline","None",0.113203991690722,0.997694072742102,FALSE
"IL13RA1","Baseline","None",0.112524368864751,0.997694072742102,FALSE
"TLR3","Baseline","None",-0.111919388847138,0.997694072742102,FALSE
"MBP","Baseline","None",0.111308454522882,0.997694072742102,FALSE
"CD6","Baseline","None",-0.111207565330188,0.997694072742102,FALSE
"IRAK2","Baseline","None",-0.110723046571362,0.997694072742102,FALSE
"IKBKE","Baseline","None",0.110607797372873,0.997694072742102,FALSE
"MX1","Baseline","None",0.110327300412634,0.997694072742102,FALSE
"IKZF1","Baseline","None",0.110106713314506,0.997694072742102,FALSE
"G6PD","Baseline","None",-0.107245116741245,0.997694072742102,FALSE
"TAGAP","Baseline","None",0.10683927453587,0.997694072742102,FALSE
"LTBR","Baseline","None",-0.106620972475972,0.997694072742102,FALSE
"POLR2A","Baseline","None",-0.106378345304419,0.997694072742102,FALSE
"CSF2RB","Baseline","None",0.105068084225538,0.997694072742102,FALSE
"CCL5","Baseline","None",-0.104715459604799,0.997694072742102,FALSE
"IL7R","Baseline","None",-0.10414228612413,0.997694072742102,FALSE
"IL23A","Baseline","None",-0.103244680419436,0.997694072742102,FALSE
"SMAD2","Baseline","None",-0.102860264618895,0.997694072742102,FALSE
"TGFB1","Baseline","None",-0.10283742204474,0.997694072742102,FALSE
"MYD88","Baseline","None",-0.101569011654483,0.997694072742102,FALSE
"PDGFRB","Baseline","None",0.101136952743499,0.997694072742102,FALSE
"IRAK1","Baseline","None",-0.100101724837214,0.997694072742102,FALSE
"NCF4","Baseline","None",0.0997805221475012,0.997694072742102,FALSE
"PTPN6","Baseline","None",-0.0993266516362006,0.997694072742102,FALSE
"PTGER4","Baseline","None",-0.099307788983122,0.997694072742102,FALSE
"BCAP31","Baseline","None",-0.0991000110252083,0.997694072742102,FALSE
"TLR6","Baseline","None",0.0986579628338546,0.997694072742102,FALSE
"GZMK","Baseline","None",-0.0982362596565807,0.997694072742102,FALSE
