"Gene"	"sample001"	"sample002"	"sample003"	"sample004"	"sample005"	"sample006"	"sample007"	"sample008"	"sample009"	"sample010"	"sample011"	"sample012"	"sample013"	"sample014"	"sample015"	"sample016"	"sample017"	"sample018"	"sample019"	"sample020"	"sample021"	"sample022"	"sample023"	"sample024"	"sample025"	"sample026"	"sample027"	"sample028"	"sample029"	"sample030"	"sample031"	"sample032"	"sample033"	"sample034"	"sample035"	"sample036"	"sample037"	"sample038"	"sample039"	"sample040"	"sample041"	"sample042"	"sample043"	"sample044"	"sample045"	"sample046"	"sample047"	"sample048"	"sample049"	"sample050"	"sample051"	"sample052"	"sample053"	"sample054"	"sample055"	"sample056"	"sample057"	"sample058"	"sample059"	"sample060"	"sample061"	"sample062"	"sample063"	"sample064"	"sample065"	"sample066"	"sample067"	"sample068"	"sample069"	"sample070"	"sample071"	"sample072"	"sample073"	"sample074"	"sample075"	"sample076"	"sample077"	"sample078"	"sample079"	"sample080"	"sample081"	"sample082"	"sample083"	"sample084"	"sample085"	"sample086"	"sample087"	"sample088"	"sample089"	"sample090"	"sample091"	"sample092"	"sample093"	"sample094"	"sample095"	"sample096"	"sample097"	"sample098"	"sample099"	"sample100"
"KEAP1"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	78.5708774290644	65.2492927983391	28.6141977785582	66.1305247820066	47.7524469657488	62.1389988098756	62.0914275855503	49.8130228650009	64.2855938687318	166.418485837777	64.810711656788	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	71.2284518418036	65.9381022786067	60.4495552697522	60.1182581130839	70.6064183567694	54.46855738124	90.7177162208123	65.2192572511393	73.5073043820577	63.5966616148784	88.0261993830178	46.804901786129	44.7912530757371	34.3251260169293	59.3242507800538	64.5499451688195	74.2037489940966	64.4292766018778	55.7419342358095	55.3736756336003	38.3819025421231	62.6918649518966	86.6215747128243	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	60.5614732024961	42.8961761906304	115.515659228989	33.2793344589631	89.9789016650554	59.8021295624543	79.5709478828671	61.2965385672655	56.6330759246919	87.3816337520214	39.6874712429403	37.0048141755277	37.3649989639846	47.7391973633539	68.8746138875031	103.45795075025	42.6033487975726	50.5769883914916	37.1258752577975	39.0927499709376	45.8366870581176	89.3976847383347	86.2715188774139	72.688232076415	58.3688223914113	49.9581712246999	67.2112349774286	62.1023903567043	40.828766468518	34.4184897514242	71.2670505379426	98.2039858882874	47.8001379868387	54.9248086625526	76.7867444707029	65.519457814343	55.855114795633	40.555330996594	54.4057246530105	69.2528969320216	36.2624408293088	59.1874298538229	98.276559377453	65.755820723262	48.1677456681689	39.9631522283336	64.7354624821062	59.6962675053824	33.1736341139475	33.9579637854799	111.866095735564
"KIR2DL4"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	44.0010860064252	27.8783562479552	28.6141977785582	40.1887115053216	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	57.8786955291273	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	30.1291268562996	36.875147197269	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	39.2364581810794	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	53.6231774041535	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	97.8667273294325	67.2250820130011	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	42.7304717364926	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	76.07954852158
"KIR3DL1"	47.5833790236818	50.0223290008962	33.2878698817029	137.600199971208	34.9306199063979	110.002715016063	125.076245306451	368.207497014487	92.5746969525082	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	48.2977909906823	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	117.996953642211	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	40.7797732000015	37.6495252884117	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	39.2364581810794	180.206836176839	115.515659228989	33.2793344589631	99.9830960947869	74.2307747854284	121.084058271027	119.91344703323	86.9874044777056	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	59.5699670774439	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	67.6517582752069	91.3344957654223	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	55.855114795633	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	55.3740353621921	57.6790856113052	62.8982838226956	48.1677456681689	39.9631522283336	48.5465692549874	70.0727348015115	33.1736341139475	33.9579637854799	154.374454727835
"KIR3DL2"	392.087043155138	161.165316980541	133.850524794327	137.600199971208	214.805847114394	235.730065364058	291.830633203595	995.831311089383	217.280268753521	146.122487715191	157.762224957715	156.463863725114	145.900438555412	64.2855938687318	274.579012970702	249.094906290527	201.294337195092	246.644094454654	67.2550366379201	110.352014455824	58.1310783941177	123.017394301952	106.630028731318	60.4495552697522	500.944658916095	120.226089963436	156.605895285967	164.959252300916	230.303295634211	80.4044592143436	63.5966616148784	74.4788450978861	49.2189081819752	44.7912530757371	426.060626685135	148.295562386706	118.350784929635	138.120042863577	116.936856926563	161.276403255708	83.0705123084057	149.105136957163	62.6918649518966	429.132762744123	136.639142851647	87.6183900067827	118.723044143651	35.9302198359948	62.7027527646719	151.413492120785	325.024326996407	115.515659228989	108.357512998384	224.947254162639	185.576936963571	233.513322419512	237.175176778714	202.278845134992	112.861287469476	157.737854455066	79.8193841766133	37.3649989639846	138.876260549899	111.706330453373	153.618016554427	155.906954924717	190.83181357438	143.343004370356	101.279618010273	143.80620519723	199.334306496885	246.096840877839	165.443324646617	106.006688393493	104.361772939733	80.6575877294798	67.2860930023181	75.6761186493982	34.4184897514242	77.1973767404487	83.7068751255026	97.8819446481865	103.978748217354	124.756086004848	80.3237252352727	131.259519769738	102.199434111417	50.234686588805	55.001266643012	66.6141038034403	145.121831304758	106.826179341231	125.780331640274	72.2516185022534	106.062206013997	140.250113498046	134.948212939918	153.527578679349	93.9277278306374	380.359873245769
"KIR3DL3"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	51.8634036723911	68.8734791105733	435.150412717424	41.5752220522552	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	160.303690579765	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	202.5525686259	30.1291268562996	36.875147197269	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	114.170396010433	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	49.5556466827033	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	52.8512346927189	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	51.280091700271	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	37.8693621311996
"KIR3DS1"	47.5833790236818	83.3572409847337	33.2878698817029	137.600199971208	34.9306199063979	114.727078846388	161.318108428793	460.259371268109	136.038788445514	133.515841716234	105.174816638477	96.8634437572676	88.9738619697994	64.2855938687318	274.579012970702	155.041313308672	121.692672354589	275.664378706112	67.2550366379201	100.010863344448	58.1310783941177	106.824021803606	129.071073909892	60.4495552697522	425.236945628751	131.675235601795	147.531710306828	131.963014043092	136.557968448614	94.1987688789155	63.5966616148784	104.944590504263	92.4219591552543	44.7912530757371	460.986442407361	129.751084806654	89.6619204101597	123.681509355344	114.548174612371	131.405028308217	57.6934106908403	150.573914556546	62.6918649518966	318.904894678115	162.492267081496	90.3609362372618	107.527486145587	35.9302198359948	62.7027527646719	148.66694004811	244.57254855088	115.515659228989	66.0761185682713	192.448334316643	111.346162178143	186.800690802263	143.904510283942	119.342018273092	83.7473884725726	114.101479823453	89.0335829063197	85.7526726223447	78.1285181444922	134.040854046359	141.081753475562	83.9498988056168	101.174469890111	68.4601139753786	74.6377568589465	64.8009762836524	94.2256425099819	126.85569869399	71.437060918529	53.7732251739057	54.4036017150334	118.738479874602	67.2860930023181	65.5914133316742	34.4184897514242	49.4881424261304	74.0537508916291	86.5064310407417	43.1635658985188	92.7616091420555	147.958078395463	159.187077167554	40.555330996594	60.682529506912	59.0833919016731	51.5651908592772	105.019110627655	94.0105634367636	71.4708945243949	50.570753084228	78.687446737589	156.418896298795	160.898404195281	128.697113545059	81.5670290127227	266.259485144465
"KIT"	47.5833790236818	105.593822990719	33.2878698817029	137.600199971208	34.9306199063979	50.2944267545708	119.6399658381	426.780759867196	54.797308137506	105.819422476099	86.0501714089089	89.4108389993834	44.4778575745418	64.2855938687318	41.776951383903	67.3527006562976	67.5963259275493	37.7622436583715	67.2550366379201	165.518078269206	58.1310783941177	37.3119181989542	37.8867958053893	60.4495552697522	73.4681507033874	82.0555639951284	46.8950128120878	90.7177162208123	138.605631884504	87.3016140466296	63.5966616148784	84.6340935666785	44.4100541712022	44.7912530757371	34.3251260169293	63.0301333833787	55.5892843998831	59.7909985814142	93.071749078412	117.474727152969	94.6091944465738	33.9594293307935	62.6918649518966	78.7365188239759	92.3293152300719	69.8276118508056	100.80179645272	35.9302198359948	62.7027527646719	48.1823706463655	109.406697374203	115.515659228989	63.4304114787837	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	62.7089423484006	112.861287469476	100.687114543339	44.5167914531599	37.3649989639846	54.2434698843805	42.814860321649	81.508230245698	87.9333119181898	131.053420082491	57.767861901133	42.6404930538662	42.6696507574533	40.2329814303936	40.1823562540353	48.1219676109996	79.8781124609736	91.0466501853535	73.944675744868	87.9800870285088	104.276669560595	34.4184897514242	34.3787026232236	34.8488239490019	59.1920664768339	70.6259702297951	67.1884014118651	54.966130038566	75.4044049741045	114.589087730876	110.917216095717	46.8549201838419	36.2624408293088	47.7472463789305	72.6453275685173	94.3474257340434	132.470267033047	75.2705972220664	86.3139499761416	75.2519454345359	33.1736341139475	33.9579637854799	60.4016325992634
"KLRB1"	3093.03859498688	1609.85667754281	657.868172472094	137.600199971208	306.865495877706	347.301757297941	346.207367065232	953.997353937131	290.966271298528	1045.4920738681	631.005971334274	610.950245384688	188.618054520517	64.2855938687318	249.61728451882	439.724065592333	530.3081233075	311.935013739978	1153.52476089529	344.837615906288	791.076780326351	394.96531009503	182.386088275551	60.4495552697522	525.43987467812	311.058598283642	526.560651360528	643.316951086549	631.833619959161	353.812352803333	63.5966616148784	199.733932539734	87.6131051444813	392.192211931154	307.330015792577	129.751084806654	136.290544041106	156.683871659877	904.507131209308	816.33223138943	209.996015828254	253.904839735129	1832.63994220632	433.075290688548	738.634521840575	669.539003658254	387.56264674269	101.305254827587	678.56919041928	118.376394332317	1329.09512309049	115.515659228989	219.360733086256	139.970449712449	181.447888490188	313.067658413468	213.198069934779	97.0888449516904	1019.48567440801	839.032829547	357.670031413563	235.791825962225	88.9741222056813	245.730328255511	197.502444074812	255.833109529423	379.38889225757	156.188557209554	110.165869732275	74.2831208964198	283.904033463573	229.601983635558	219.339928370936	281.136844213177	338.635959780307	1821.51890028932	1495.60025465025	1189.09699462912	496.245785236033	251.394262932323	342.912427658179	282.270320337115	213.84787009099	1023.68901704911	1589.4918950783	1078.06313589061	960.086628347868	464.605045734268	289.275867562222	212.715477904726	467.841425608117	414.489101460458	174.390930960138	125.243311893705	222.374960574563	517.823368577742	298.445245466752	173.846429574142	61.8034940895734	539.221847386151
"KLRC1"	47.5833790236818	94.4755319877262	65.4938839922504	137.600199971208	34.9306199063979	188.591025521992	192.137631260907	1213.41367099754	103.907913597009	52.9097112380497	42.9284965871334	57.1298304453699	62.279888696788	64.2855938687318	183.045712488571	90.230601651884	48.2142125018183	37.7622436583715	67.2550366379201	158.617348585268	58.1310783941177	194.245846143756	112.240290025961	60.4495552697522	469.765748567575	305.323964703796	224.697453889119	218.556200481677	69.2910477615858	78.1132009988724	63.5966616148784	77.8709509142254	40.8082033583523	44.7912530757371	188.58224233701	129.751084806654	98.6225811790961	98.9555207224957	119.325539240754	81.633223138943	66.9123577717683	42.8043757534526	62.6918649518966	141.735508745829	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	55.068369057145	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	83.0262207763194	74.610950633106	50.5572095009832	171.129022224594	238.283577342613	79.8193841766133	146.489478438302	123.689324948547	243.876141391188	197.502444074812	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	115.97156897311	166.174134288563	83.9728334811944	72.2029913348302	56.6263169602001	91.8663031533271	80.2045330600881	53.8123142055068	34.4184897514242	45.5345916244597	88.5508616544139	50.0818066613478	54.9248086625526	86.3627137694969	63.4045624684959	293.25915945537	176.537355828174	113.00273512782	87.5866524796923	68.7535878123695	181.411157490231	213.652358682463	122.922794739708	79.4785736415952	39.9631522283336	102.482732776891	77.8505737660882	58.70074556463	88.9868440998501	512.372469635131
"KLRC2"	363.03739026118	148.210611664667	79.7410923016192	137.600199971208	34.9306199063979	83.2952412593898	204.822283353727	1213.41367099754	96.3524358340085	196.501319264056	129.064524989217	96.8634437572676	106.75774627133	64.2855938687318	41.776951383903	130.902425644038	102.165916291353	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	90.6493052643593	53.3150143656589	60.4495552697522	463.099550563767	274.799616841949	72.6403748459241	82.4686566563564	124.319060555943	91.9075106634443	63.5966616148784	42.1379604514207	48.0119049840521	44.7912530757371	272.404200070351	148.295562386706	220.568692960465	152.55857637181	128.880268497521	119.464770175147	57.6934106908403	51.6654625892918	1314.71109990622	169.284330043437	118.182439459921	82.1571457739158	100.80179645272	35.9302198359948	767.074125946614	68.8207476496133	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	98.3043379710241	147.677080494981	78.2836843883289	37.3649989639846	30.8991568694847	55.844737104576	97.1823124664585	42.6033487975726	71.2750265906028	49.2103476542106	35.5450068880089	37.9285784510696	41.0778740404319	72.3081500791366	70.185889760643	58.3688223914113	62.1725207148066	145.631185378704	116.44963502312	112.68739545311	52.3677321567919	45.5345916244597	46.6799996796881	66.0206576178109	88.297091198642	99.1605045146141	150.07297374131	229.025777440392	89.8097804919574	43.9578817349035	35.8081163040443	36.2624408293088	49.6450752654631	79.061949561951	105.777573336309	74.6546259183125	75.2705972220664	131.260752911062	111.596650016108	65.4681669238753	33.9579637854799	109.631803369823
"KLRC3"	3078.52566438465	1913.66348017395	1085.05140666399	137.600199971208	751.811732245402	526.461488236147	424.155251134514	28.6141977785582	466.671317999794	1899.52071162704	1068.42588730887	1375.89376497201	539.142043467824	64.2855938687318	391.074041904716	751.067678878725	898.35131444013	348.205648773844	1488.42121583381	982.807092161981	907.426133732178	848.193180457727	708.523405313835	60.4495552697522	716.904979023719	767.13300081272	1377.70513389992	1278.40678159685	1188.2567382104	1236.01690631739	957.25695062715	768.448915772333	554.531754931526	44.7912530757371	223.508058059235	252.105468970087	238.490014498338	177.284565004659	1186.1327760525	882.045110350946	625.348577370283	433.999569997959	62.6918649518966	547.245686698981	1244.59092561251	784.559007741736	609.322421491659	147.134250228399	62.7027527646719	173.444763389462	939.705083720046	115.515659228989	129.506530047055	367.404040431888	298.979948567116	347.670223014724	191.87268037859	238.684036546185	659.016466800265	1530.38857859902	742.964156609158	496.599518730838	353.718098263427	742.804114092168	257.075967304676	831.468256807826	1007.07227047596	517.757456345244	451.340496207246	369.803639897929	1026.90661802937	1061.77858165663	839.80051776336	846.466367902719	656.187877806461	1109.04696347605	892.698902064726	682.861119185964	401.491682950363	195.975794303686	346.118519461487	179.82503833991	258.981395391113	1154.84399842652	1253.41387566974	1982.97541591475	644.180877549899	209.280822483631	222.046129201379	137.507175624739	374.28023517392	455.086575226606	157.229473551622	122.822371586481	598.727946684895	1179.4966169736	939.458279946404	652.492209387233	259.540717212423	877.054426958583
"KLRD1"	2047.51279938903	1146.72097224401	925.569222060748	137.600199971208	552.35789257987	782.623119685598	679.730082037643	560.680898371959	668.820536871562	1975.11283517382	1130.56488611875	1773.27073428145	793.578616724719	64.2855938687318	624.043211297051	1234.00555746272	1152.24735747471	428.016150745812	2232.63182375071	1313.84324870039	1698.50291405853	1553.92945723185	1377.77498156517	60.4495552697522	977.394102070166	1623.9476222057	1706.81433381516	1847.48219660329	1269.78669386466	599.631627063179	792.191815405733	412.994150384374	316.886236407112	44.7912530757371	314.315178937022	274.340764590036	274.351095147682	303.054505099587	980.879819382144	770.540512264513	749.954345832892	534.392939977776	62.6918649518966	799.209063510818	731.238101002452	625.729808654863	521.972004424673	195.370570358222	62.7027527646719	183.077313872917	910.728716703275	115.515659228989	229.943561444206	409.907154707615	455.684245462161	574.25638775842	341.108538051579	315.544996984376	830.145489024859	761.840697979481	458.97071021907	346.541682891475	319.00289552056	845.188941491261	623.870510154675	419.728192353685	505.831363236299	374.414451974888	294.969496323496	257.591940550439	699.490615148824	728.144477679374	857.34097495757	675.93180930054	622.868317845581	1407.02224621807	1340.35448289756	1155.47450544229	703.238582601098	566.148474799247	726.057822565481	371.042005169815	400.233335850703	850.941215750071	1316.81843813824	916.08330298327	842.395057795752	659.2264917204	539.82525734162	354.519752767738	809.645729088195	720.01902560934	231.557904976584	197.494930395958	458.457282363444	618.516273407785	555.366575718907	354.460280507529	219.996668384231	807.696690215291
"KLRF1"	624.412891238264	361.254632984126	330.348820706019	137.600199971208	168.767290077761	67.5706059274581	94.2567224743365	368.207497014487	81.2414803080076	702.868266888857	284.444218386346	603.497640626804	153.013992276025	64.2855938687318	41.776951383903	199.516112969383	304.954894074001	37.7622436583715	67.2550366379201	324.155313683535	58.1310783941177	462.947625053525	390.035884443543	60.4495552697522	195.926732930824	290.051730012206	517.486466381389	523.727526390141	297.570216321239	158.517660213216	63.5966616148784	98.1814478518102	69.6230098611514	44.7912530757371	34.3251260169293	30.1291268562996	44.8217414182805	53.6030556493144	121.714221554946	95.5635242941918	69.2320928290084	32.2808263600699	62.6918649518966	32.5828755737537	483.812939529008	254.675227785093	286.739963054899	118.174493040587	62.7027527646719	45.43581857369	354.000694013178	115.515659228989	140.072718737776	114.974675688752	113.403011603545	84.7538572230455	61.2965385672655	64.7342311563035	345.892289728637	419.5164147735	204.155559806386	167.918305344147	47.7391973633539	106.110057371961	30.0269774344071	187.880768197295	200.033218674777	132.650752296111	135.050753356817	66.3750122893718	136.510505993326	265.123186564125	244.411473496267	448.568190261268	227.606041105073	584.762378843022	558.901104932206	497.845563933875	334.151907751701	83.1448922942664	106.254064220507	100.163613322696	82.4067175423597	473.451136289203	437.529549148847	502.73564671729	374.751536074027	359.964634492453	209.817657483547	96.693798471352	106.934676232753	128.191415209478	60.0407469221291	48.1677456681689	232.645490697244	262.501395395754	225.773882333688	81.2754035791713	33.9579637854799	140.949765852325
"KLRF2"	47.5833790236818	40.7604133359258	33.2878698817029	137.600199971208	34.9306199063979	66.0016290096379	145.009270023739	895.409783985533	88.796958071008	83.1370101673687	42.9284965871334	40.83619045416	65.8366655570941	64.2855938687318	41.776951383903	74.9786676548264	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	158.081624578496	104.953855271846	46.8950128120878	43.8779764066807	47.0727226641208	57.4451166878867	63.5966616148784	71.0867392815467	60.0053018396054	44.7912530757371	181.597079192564	72.2948398916908	91.4503650492272	92.7675777903959	47.7302156963018	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	114.170396010433	45.798271443488	49.2942874643495	58.2544986130618	62.7161987237289	62.7027527646719	45.43581857369	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	53.6162316636686	51.8955409574273	53.2995174836947	50.0071310593306	39.936761312624	39.6874712429403	44.5167914531599	37.3649989639846	45.57625638249	44.6859034301935	78.3704111038024	42.6033487975726	75.8859756943652	89.8631810614989	71.0731197613372	37.9285784510696	47.112821254991	44.4015036607091	63.930033971213	47.3772909021196	98.8155691851268	69.4488723056325	72.4493873697996	72.3281597989797	82.2946089956552	69.2902751371072	69.2271887746923	47.8001379868387	51.0043944078747	44.7475200878222	63.4045624684959	39.6135565926475	40.555330996594	46.0434007670063	35.8081163040443	36.2624408293088	35.4734371314491	53.4130896706157	80.0435052260943	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	51.904747646106	60.4016325992634
"KLRG1"	348.500667969445	185.258274324548	150.943845978582	137.600199971208	34.9306199063979	37.7251783351443	70.6855722666904	418.411107016968	40.1887115053216	279.638329431425	150.593166027664	198.688484654716	104.979357841177	64.2855938687318	41.776951383903	133.444414643547	90.1364702721494	37.7622436583715	67.2550366379201	155.17692715783	58.1310783941177	181.298610528719	147.321955184029	60.4495552697522	153.61999599327	204.19319848518	204.274675809455	173.208311865372	169.155828893518	142.432092333173	63.5966616148784	115.099838973056	80.428562299701	44.7912530757371	34.3251260169293	59.3242507800538	51.9939575481494	51.5661911008315	295.936023434577	171.2266183666	143.063660340475	75.295027484863	62.6918649518966	114.170396010433	221.594936379317	145.140316162569	168.016918911247	96.472640259646	62.7027527646719	67.4474716132755	228.486482479393	115.515659228989	92.499910128688	87.4778530576226	53.6162316636686	39.7854739414336	27.9128135552211	50.0071310593306	273.067605475067	234.929986022585	153.495969200089	96.4577448255263	30.8991568694847	40.9606734573256	30.0269774344071	42.6033487975726	45.986532394857	64.1906383207319	46.2051301514755	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	58.3688223914113	65.517177940867	423.447203384062	359.675493804324	368.336716695736	209.470928627167	122.731968364908	66.0036725594096	63.7389889433017	64.7355965735129	79.9861921569822	152.187869087157	329.564984072531	325.192921596189	209.280822483631	183.337555476707	47.2680916210041	53.4762064756596	35.2561647990863	65.755820723262	35.8657823292397	212.124412027995	190.586510699882	103.800765021451	76.7637893396744	33.9579637854799	93.9728221285718
"KLRG2"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	27.8783562479552	28.6141977785582	40.1887115053216	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	34.9931653743212	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	30.1291268562996	36.875147197269	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	39.2364581810794	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	37.8693621311996
"KLRK1"	1698.98833973007	770.655258605986	683.499832281005	137.600199971208	214.805847114394	378.73359488494	275.521794798541	28.6141977785582	166.260699497515	816.232575985545	509.110505275109	645.722261556405	270.460215948988	64.2855938687318	391.074041904716	491.824832251573	458.17966140478	152.332890917871	930.271666775711	593.124676724628	814.358277223196	776.964728615923	676.264402869635	60.4495552697522	313.923686573036	589.661182657489	914.687224899773	907.242979172733	442.271765790747	447.987741496376	63.5966616148784	328.360056817696	183.636915112586	44.7912530757371	209.537731770345	85.2654290033278	121.946111781369	183.472507936759	548.919195801236	410.156158716894	256.130746664916	156.481305780439	62.6918649518966	377.961356655543	494.87322208261	392.94725425742	418.914386584284	226.719687165127	62.7027527646719	191.336588320034	807.756445757667	115.515659228989	211.440251485022	254.945125401201	179.391039064785	389.183333402883	191.87268037859	131.46874755498	695.418824736722	630.951417820264	362.277130778417	278.668162273397	117.185052427521	180.580944340876	156.755835696322	275.814080115485	282.804878364094	256.743990345299	165.257251605752	113.785735353209	283.904033463573	527.714884684246	611.678330303416	533.065588585198	452.98936696498	1144.89021829297	874.596759361342	835.907750293204	678.285177531316	285.051012800459	358.995159910643	179.82503833991	155.002647173759	521.442851583392	657.351771396195	787.596732175018	591.54005791632	466.690564766371	387.049929130415	176.181068769197	227.242838264063	318.34554005335	125.780331640274	120.419364170422	348.978226833924	476.47633196289	407.443267151307	212.228324243979	96.4066591869774	396.01885448702
